Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,159532,365937,919607,450561,302359,31794,70949,0.303599,0.270049,0.328792,0.285843,,,1.52827573414,10.6260725123
INDEL,PASS,525469,159532,365937,919607,450561,302359,31794,70949,0.303599,0.270049,0.328792,0.285843,,,1.52827573414,10.6260725123
SNP,ALL,3365127,1270818,2094309,1566699,13148,281442,3977,2317,0.377643,0.98977,0.17964,0.546697,2.10012848676,1.90042010586,1.58119585325,1.56898460993
SNP,PASS,3365127,1270818,2094309,1566699,13148,281442,3977,2317,0.377643,0.98977,0.17964,0.546697,2.10012848676,1.90042010586,1.58119585325,1.56898460993
