Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,465154,60315,1215824,239013,492475,55520,17058,0.885217,0.669574,0.405055,0.762441,,,1.52827573414,5.16709326051
INDEL,PASS,525469,465154,60315,1215824,239013,492475,55520,17058,0.885217,0.669574,0.405055,0.762441,,,1.52827573414,5.16709326051
SNP,ALL,3365127,3356280,8847,4006481,7903,637696,4959,1558,0.997371,0.997654,0.159166,0.997512,2.10012848676,1.94814785393,1.58119585325,1.51389032772
SNP,PASS,3365127,3356280,8847,4006481,7903,637696,4959,1558,0.997371,0.997654,0.159166,0.997512,2.10012848676,1.94814785393,1.58119585325,1.51389032772
