Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,436966,88503,720827,28425,244508,8646,12871,0.831573,0.940324,0.339205,0.882611,,,1.52827573414,1.8577748223
INDEL,PASS,525469,436966,88503,720827,28425,244508,8646,12871,0.831573,0.940324,0.339205,0.882611,,,1.52827573414,1.8577748223
SNP,ALL,3365127,3353252,11875,4299819,8486,933966,1220,2722,0.996471,0.997479,0.217211,0.996975,2.10012848676,1.83639078287,1.58119585325,1.65311604772
SNP,PASS,3365127,3353252,11875,4299819,8486,933966,1220,2722,0.996471,0.997479,0.217211,0.996975,2.10012848676,1.83639078287,1.58119585325,1.65311604772
