Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,522434,3035,990813,3186,445382,1507,1114,0.994224,0.994159,0.449512,0.994191,,,1.52827573414,1.99612029896
INDEL,PASS,525469,522434,3035,990813,3186,445382,1507,1114,0.994224,0.994159,0.449512,0.994191,,,1.52827573414,1.99612029896
SNP,ALL,3365127,3361987,3140,4318874,2217,949458,703,244,0.999067,0.999342,0.219839,0.999204,2.10012848676,1.79325346471,1.58119585325,1.27365010993
SNP,PASS,3365127,3361987,3140,4318874,2217,949458,703,244,0.999067,0.999342,0.219839,0.999204,2.10012848676,1.79325346471,1.58119585325,1.27365010993
