Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,517835,7634,967291,7930,422791,3861,2019,0.985472,0.985436,0.437088,0.985454,,,1.52827573414,2.09103578733
INDEL,PASS,525469,517835,7634,967291,7930,422791,3861,2019,0.985472,0.985436,0.437088,0.985454,,,1.52827573414,2.09103578733
SNP,ALL,3365127,3360524,4603,4204772,4758,834191,641,525,0.998632,0.998588,0.198391,0.99861,2.10012848676,1.89948175742,1.58119585325,1.6304250268
SNP,PASS,3365127,3360524,4603,4204772,4758,834191,641,525,0.998632,0.998588,0.198391,0.99861,2.10012848676,1.89948175742,1.58119585325,1.6304250268
