Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,517708,7761,1000588,10293,447841,4068,4121,0.98523,0.981378,0.447578,0.983301,,,1.52827573414,2.10618160595
INDEL,PASS,525469,517708,7761,1000588,10293,447841,4068,4121,0.98523,0.981378,0.447578,0.983301,,,1.52827573414,2.10618160595
SNP,ALL,3365127,3358995,6132,4408952,5167,1042889,1258,589,0.998178,0.998465,0.236539,0.998321,2.10012848676,1.81868692646,1.58119585325,1.62139960536
SNP,PASS,3365127,3358995,6132,4408952,5167,1042889,1258,589,0.998178,0.998465,0.236539,0.998321,2.10012848676,1.81868692646,1.58119585325,1.62139960536
