Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,436686,88783,1019100,156565,412243,37179,39580,0.83104,0.742007,0.404517,0.784004,,,1.52827573414,3.0132633549
INDEL,PASS,525469,436686,88783,1019100,156565,412243,37179,39580,0.83104,0.742007,0.404517,0.784004,,,1.52827573414,3.0132633549
SNP,ALL,3365127,3359324,5803,4374399,8282,1002634,2496,2399,0.998276,0.997544,0.229205,0.997909,2.10012848676,1.78285240515,1.58119585325,1.26222141479
SNP,PASS,3365127,3359324,5803,4374399,8282,1002634,2496,2399,0.998276,0.997544,0.229205,0.997909,2.10012848676,1.78285240515,1.58119585325,1.26222141479
