Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,188778,336691,511935,102475,213381,9007,12302,0.359256,0.656762,0.416813,0.464452,,,1.52827573414,3.67609461597
INDEL,PASS,525469,188778,336691,511935,102475,213381,9007,12302,0.359256,0.656762,0.416813,0.464452,,,1.52827573414,3.67609461597
SNP,ALL,3365127,1282637,2082490,1559090,2922,271767,745,493,0.381156,0.99773,0.174311,0.551591,2.10012848676,1.89704852501,1.58119585325,1.58878487595
SNP,PASS,3365127,1282637,2082490,1559090,2922,271767,745,493,0.381156,0.99773,0.174311,0.551591,2.10012848676,1.89704852501,1.58119585325,1.58878487595
