Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,465816,59653,1253959,245008,513380,55173,20600,0.886477,0.669167,0.409407,0.762644,,,1.52827573414,5.06507112126
INDEL,PASS,525469,465816,59653,1253959,245008,513380,55173,20600,0.886477,0.669167,0.409407,0.762644,,,1.52827573414,5.06507112126
SNP,ALL,3365127,3353373,11754,4074471,9711,710319,6371,1860,0.996507,0.997113,0.174334,0.99681,2.10012848676,1.91157969769,1.58119585325,1.44327865232
SNP,PASS,3365127,3353373,11754,4074471,9711,710319,6371,1860,0.996507,0.997113,0.174334,0.99681,2.10012848676,1.91157969769,1.58119585325,1.44327865232
