Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,435571,89898,1187235,247198,487136,36752,56139,0.828919,0.64691,0.410311,0.726691,,,1.52827573414,4.14860015649
INDEL,PASS,525469,435571,89898,1187235,247198,487136,36752,56139,0.828919,0.64691,0.410311,0.726691,,,1.52827573414,4.14860015649
SNP,ALL,3365127,3357773,7354,4504602,9247,1135770,2018,1401,0.997815,0.997255,0.252135,0.997535,2.10012848676,1.79264400583,1.58119585325,1.61146426987
SNP,PASS,3365127,3357773,7354,4504602,9247,1135770,2018,1401,0.997815,0.997255,0.252135,0.997535,2.10012848676,1.79264400583,1.58119585325,1.61146426987
