Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,435715,89754,1189210,241676,496594,36074,54294,0.829193,0.651068,0.417583,0.729413,,,1.52827573414,4.09570111907
INDEL,PASS,525469,435715,89754,1189210,241676,496594,36074,54294,0.829193,0.651068,0.417583,0.729413,,,1.52827573414,4.09570111907
SNP,ALL,3365127,3359255,5872,4395720,9226,1025418,1447,1198,0.998255,0.997263,0.233276,0.997759,2.10012848676,1.82702969941,1.58119585325,1.6250563893
SNP,PASS,3365127,3359255,5872,4395720,9226,1025418,1447,1198,0.998255,0.997263,0.233276,0.997759,2.10012848676,1.82702969941,1.58119585325,1.6250563893
