Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,436708,88761,1019247,156513,412416,37165,39597,0.831082,0.742081,0.404628,0.784064,,,1.52827573414,3.01311047292
INDEL,PASS,525469,436708,88761,1019247,156513,412416,37165,39597,0.831082,0.742081,0.404628,0.784064,,,1.52827573414,3.01311047292
SNP,ALL,3365127,3359365,5762,4374113,8517,1002073,2493,2402,0.998288,0.997474,0.229092,0.997881,2.10012848676,1.78231153696,1.58119585325,1.26257097195
SNP,PASS,3365127,3359365,5762,4374113,8517,1002073,2493,2402,0.998288,0.997474,0.229092,0.997881,2.10012848676,1.78231153696,1.58119585325,1.26257097195
