Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,497823,27646,861574,15885,331843,10737,3347,0.947388,0.970013,0.385159,0.958567,,,1.52827573414,1.96773347324
INDEL,PASS,525469,497823,27646,861574,15885,331843,10737,3347,0.947388,0.970013,0.385159,0.958567,,,1.52827573414,1.96773347324
SNP,ALL,3365127,3361118,4009,4015734,3144,647263,1151,639,0.998809,0.999067,0.161182,0.998938,2.10012848676,1.94587234267,1.58119585325,1.4614716995
SNP,PASS,3365127,3361118,4009,4015734,3144,647263,1151,639,0.998809,0.999067,0.161182,0.998938,2.10012848676,1.94587234267,1.58119585325,1.4614716995
