Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,495160,30309,857615,16869,327665,10986,4028,0.94232,0.968169,0.382065,0.95507,,,1.52827573414,1.92457809471
INDEL,PASS,525469,495160,30309,857615,16869,327665,10986,4028,0.94232,0.968169,0.382065,0.95507,,,1.52827573414,1.92457809471
SNP,ALL,3365127,3359650,5477,4117597,3626,752118,1321,825,0.998372,0.998923,0.182659,0.998647,2.10012848676,1.89220839304,1.58119585325,1.36833425244
SNP,PASS,3365127,3359650,5477,4117597,3626,752118,1321,825,0.998372,0.998923,0.182659,0.998647,2.10012848676,1.89220839304,1.58119585325,1.36833425244
