Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,460277,65192,789234,41400,274388,20033,13442,0.875936,0.919588,0.347664,0.897231,,,1.52827573414,1.98363593492
INDEL,PASS,525469,460277,65192,789234,41400,274388,20033,13442,0.875936,0.919588,0.347664,0.897231,,,1.52827573414,1.98363593492
SNP,ALL,3365127,3361572,3555,4046934,5118,676699,981,1734,0.998944,0.998481,0.167213,0.998712,2.10012848676,1.93526076933,1.58119585325,1.44742056287
SNP,PASS,3365127,3361572,3555,4046934,5118,676699,981,1734,0.998944,0.998481,0.167213,0.998712,2.10012848676,1.93526076933,1.58119585325,1.44742056287
