Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,437736,87733,1056624,161728,441336,37709,40729,0.833039,0.737151,0.417685,0.782167,,,1.52827573414,3.04651650701
INDEL,PASS,525469,437736,87733,1056624,161728,441336,37709,40729,0.833039,0.737151,0.417685,0.782167,,,1.52827573414,3.04651650701
SNP,ALL,3365127,3359015,6112,4279028,7569,910720,2502,1538,0.998184,0.997753,0.212833,0.997968,2.10012848676,1.81915500971,1.58119585325,1.29944892574
SNP,PASS,3365127,3359015,6112,4279028,7569,910720,2502,1538,0.998184,0.997753,0.212833,0.997968,2.10012848676,1.81915500971,1.58119585325,1.29944892574
