Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,460307,65162,789443,41412,274555,20033,13444,0.875993,0.919571,0.347783,0.897253,,,1.52827573414,1.98500428449
INDEL,PASS,525469,460307,65162,789443,41412,274555,20033,13444,0.875993,0.919571,0.347783,0.897253,,,1.52827573414,1.98500428449
SNP,ALL,3365127,3361586,3541,4040331,5290,669910,975,1744,0.998948,0.99843,0.165806,0.998689,2.10012848676,1.93878824054,1.58119585325,1.45470363892
SNP,PASS,3365127,3361586,3541,4040331,5290,669910,975,1744,0.998948,0.99843,0.165806,0.998689,2.10012848676,1.93878824054,1.58119585325,1.45470363892
