Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,188772,336697,512144,102509,213562,9012,12307,0.359245,0.656681,0.416996,0.464422,,,1.52827573414,3.68123585575
INDEL,PASS,525469,188772,336697,512144,102509,213562,9012,12307,0.359245,0.656681,0.416996,0.464422,,,1.52827573414,3.68123585575
SNP,ALL,3365127,1282623,2082504,1558820,2842,271595,745,483,0.381151,0.997792,0.174231,0.551596,2.10012848676,1.89858687853,1.58119585325,1.58953937692
SNP,PASS,3365127,1282623,2082504,1558820,2842,271595,745,483,0.381151,0.997792,0.174231,0.551596,2.10012848676,1.89858687853,1.58119585325,1.58953937692
