Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,517799,7670,967003,7911,422565,3877,2019,0.985404,0.985469,0.436984,0.985436,,,1.52827573414,2.09064927598
INDEL,PASS,525469,517799,7670,967003,7911,422565,3877,2019,0.985404,0.985469,0.436984,0.985436,,,1.52827573414,2.09064927598
SNP,ALL,3365127,3360295,4832,4209069,4333,839135,667,503,0.998564,0.998714,0.199364,0.998639,2.10012848676,1.89822458488,1.58119585325,1.62563831792
SNP,PASS,3365127,3360295,4832,4209069,4333,839135,667,503,0.998564,0.998714,0.199364,0.998639,2.10012848676,1.89822458488,1.58119585325,1.62563831792
