Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,525469,436896,88573,720717,28373,244512,8645,12840,0.83144,0.940419,0.339262,0.882578,,,1.52827573414,1.85714111952
INDEL,PASS,525469,436896,88573,720717,28373,244512,8645,12840,0.83144,0.940419,0.339262,0.882578,,,1.52827573414,1.85714111952
SNP,ALL,3365127,3353378,11749,4316267,8534,950252,1191,2716,0.996509,0.997465,0.220156,0.996986,2.10012848676,1.82987328032,1.58119585325,1.65605039472
SNP,PASS,3365127,3353378,11749,4316267,8534,950252,1191,2716,0.996509,0.997465,0.220156,0.996986,2.10012848676,1.82987328032,1.58119585325,1.65605039472
